Ticker,Date,Open,High,Low,Close,Adj Close,Volume
ABNB,5/12/2022,113.660004,120.489998,111.220001,115.940002,115.940002,9264300
ABNB,5/13/2022,119.959999,123.290001,118.82,121.449997,121.449997,8595400
ABNB,5/16/2022,121,121.07,113.25,114.440002,114.440002,7588400
ABNB,5/17/2022,119.970001,120.18,114.510002,117.5,117.5,6962900
ABNB,5/18/2022,116.110001,117.040001,107.620003,108.029999,108.029999,9718700
ABNB,5/19/2022,108.18,116.349998,107.449997,114.169998,114.169998,8926600
ABNB,5/20/2022,115.459999,116.25,108.5,112.550003,112.550003,6961900
ABNB,5/23/2022,113.544998,115.150002,110.93,113.279999,113.279999,6000800
ABNB,5/24/2022,111.279999,111.419998,103.740997,106.239998,106.239998,6415800
ABNB,5/25/2022,105.889999,111.940002,104.970001,110.400002,110.400002,6203300
ABNB,5/26/2022,109.739998,115.550003,108.110001,114.300003,114.300003,6883200
ABNB,5/27/2022,116,120.699997,115.769997,120.5,120.5,7391500
ABNB,5/31/2022,120.5,122.299004,117.160004,120.870003,120.870003,9117600
ABNB,6/1/2022,121.050003,121.073997,114.394997,116.720001,116.720001,6879600
ABNB,6/2/2022,117.129997,123,116.269997,121.260002,121.260002,5166200
ABNB,6/3/2022,118.070999,121.5,117.559998,119.830002,119.830002,4584600
ABNB,6/6/2022,123.330002,124.18,119.919998,122.019997,122.019997,4160200
ABNB,6/7/2022,119.760002,123.912003,119.120003,122.900002,122.900002,3331200
ABNB,6/8/2022,121.43,125.510002,121.230003,123.769997,123.769997,3775600
ABNB,6/9/2022,122.309998,122.980003,115.419998,115.720001,115.720001,5315900
ABNB,6/10/2022,111.800003,115.129997,108.32,108.910004,108.910004,6936900
ABNB,6/13/2022,102.849998,105.330002,98.360001,98.93,98.93,9587300
ABNB,6/14/2022,99.540001,101.349998,97.200996,98.870003,98.870003,5915300
ABNB,6/15/2022,100.019997,103.650002,98.919998,101.470001,101.470001,6260400
ABNB,6/16/2022,96.190002,97.5,92.089996,93.260002,93.260002,9435700
ABNB,6/17/2022,93.529999,100.610001,93.529999,99.489998,99.489998,11293100
ABNB,6/21/2022,102.690002,104.889,101.620003,102.269997,102.269997,6532700
ABNB,6/22/2022,99,102.5,98.720001,99.529999,99.529999,8986000
ABNB,6/23/2022,100,100.800003,93.019997,95.720001,95.720001,12340800
ABNB,6/24/2022,97.519997,104.18,96.330002,103.510002,103.510002,28797400
ABNB,6/27/2022,103.959999,104.169998,99.330002,101.5,101.5,7352100
ABNB,6/28/2022,103.339996,105.449997,97.089996,97.529999,97.529999,7744100
ABNB,6/29/2022,96.830002,97,92.050003,93.93,93.93,6522600
ABNB,6/30/2022,92.489998,92.910004,86.709999,89.080002,89.080002,9007800
ABNB,7/1/2022,89.089996,91.459999,87.43,91.410004,91.410004,5995400
ABNB,7/5/2022,88.879997,96.010002,86.75,95.940002,95.940002,7648500
ABNB,7/6/2022,95.290001,96.169998,91.800003,92.879997,92.879997,5703000
ABNB,7/7/2022,93.660004,97.550003,92.160004,97.5,97.5,7480500
ABNB,7/8/2022,96.230003,98.120003,93.241997,97.349998,97.349998,5669500
ABNB,7/11/2022,96,97.089996,93.269997,95.099998,95.099998,6041400
ABNB,7/12/2022,95.300003,97.685997,93.32,96.550003,96.550003,4170200
ABNB,7/13/2022,93.75,96.588997,91.610001,95.639999,95.639999,6967800
ABNB,7/14/2022,94.279999,94.580002,90.169998,91.050003,91.050003,8334600
ABNB,7/15/2022,92.550003,95.650002,90.660004,94.660004,94.660004,7497200
ABNB,7/18/2022,96.779999,101.879997,95.980003,97.669998,97.669998,7171500
ABNB,7/19/2022,99.699997,102.709999,98.760002,102.199997,102.199997,5603800
ABNB,7/20/2022,103.110001,108.919998,102.75,107.730003,107.730003,6834100
ABNB,7/21/2022,106.980003,108.5,104.410004,108.139999,108.139999,4284900
ABNB,7/22/2022,108.309998,110.099998,102.93,103.970001,103.970001,4243900
ABNB,7/25/2022,103.779999,105.260002,101.478996,104.949997,104.949997,3142900
ABNB,7/26/2022,102.379997,103.629997,101.099998,101.910004,101.910004,4191000
ABNB,7/27/2022,105.790001,107.985001,104.059998,107.360001,107.360001,5362700
ABNB,7/28/2022,108.169998,110.059998,104.68,108.839996,108.839996,4471900
ABNB,7/29/2022,108.195,111.160004,107.110001,110.980003,110.980003,4637800
ABNB,8/1/2022,110,113.959999,107.480003,111.199997,111.199997,6019500
ABNB,8/2/2022,111.669998,117.779999,111.099998,116.339996,116.339996,15208200
ABNB,8/3/2022,108.224998,115.57,107.650002,115.019997,115.019997,23354900
ABNB,8/4/2022,114.309998,119.239998,114.254997,119.220001,119.220001,9180300
ABNB,8/5/2022,115.519997,118.870003,114.82,117.110001,117.110001,6495000
ABNB,8/8/2022,118.154999,119.639999,115.43,115.82,115.82,5382900
ABNB,8/9/2022,115,115.669998,112.800003,114.440002,114.440002,4201200
ABNB,8/10/2022,119.330002,120.339996,116.300003,118.730003,118.730003,5529000
ABNB,8/11/2022,121.300003,127.089996,120.959999,121.5,121.5,8110100
ABNB,8/12/2022,122.800003,125,121.120003,124.510002,124.510002,5012500
ABNB,8/15/2022,123.550003,126.434998,123.199997,126.040001,126.040001,4884700
ABNB,8/16/2022,124.230003,125.419998,122.620003,124.18,124.18,4370700
ABNB,8/17/2022,121.629997,123.269997,120.639999,121.870003,121.870003,4336200
ABNB,8/18/2022,121.5,122.199997,120.279999,121.269997,121.269997,3373900
ABNB,8/19/2022,118.184998,119.220001,114.099998,114.760002,114.760002,5288800
ABNB,8/22/2022,110.360001,114.227997,109.970001,111.389999,111.389999,6057400
ABNB,8/23/2022,112.410004,114.019997,111.410004,111.599998,111.599998,5447200
ABNB,8/24/2022,110.93,115.57,110.839996,114.510002,114.510002,3634000
ABNB,8/25/2022,115.889999,117.949997,115.419998,117.029999,117.029999,4021600
ABNB,8/26/2022,117.059998,118.269997,112.779999,112.82,112.82,3778700
ABNB,8/29/2022,111.769997,115.800003,111.529999,113.540001,113.540001,4620600
ABNB,8/30/2022,114.5,116.019997,110.440002,112.559998,112.559998,4507200
ABNB,8/31/2022,113.489998,115.580002,112.400002,113.120003,113.120003,6191600
ABNB,9/1/2022,111.099998,114.080002,108.169998,113.400002,113.400002,5661500
ABNB,9/2/2022,114.32,116.459999,112.330002,113.639999,113.639999,4121700
ABNB,9/6/2022,114.089996,114.519997,110.5,113.699997,113.699997,4067100
ABNB,9/7/2022,112.849998,116.440002,112.709999,116.07,116.07,4619300
ABNB,9/8/2022,114,119.347,114,118.580002,118.580002,4064000
ABNB,9/9/2022,120.017998,123.709999,119.900002,123.480003,123.480003,5413300
ABNB,9/12/2022,124.25,127.239998,123.785004,124.790001,124.790001,6993300
ABNB,9/13/2022,119.699997,123.860001,119.050003,121.540001,121.540001,7126500
ABNB,9/14/2022,121.629997,127,119.510002,126.800003,126.800003,5690100
ABNB,9/15/2022,125.290001,129.380005,124.279999,125.040001,125.040001,6606100
ABNB,9/16/2022,121.110001,122.260002,117.589996,118.75,118.75,13704400
ABNB,9/19/2022,116.870003,119.779999,116.470001,118.779999,118.779999,4715400
ABNB,9/20/2022,117.93,121.660004,116.620003,116.709999,116.709999,5610900
ABNB,9/21/2022,116.370003,119.330002,112.360001,114.010002,114.010002,6898700
ABNB,9/22/2022,112.669998,113.720001,103.260002,103.720001,103.720001,8399400
ABNB,9/23/2022,102.199997,103.18,99.709999,101.75,101.75,6245600
ABNB,9/26/2022,101.779999,105.360001,101.559998,103.230003,103.230003,5278800
ABNB,9/27/2022,106.040001,108.169998,104.139999,106.370003,106.370003,5081000
ABNB,9/28/2022,106.700996,111.129997,105.779999,110.690002,110.690002,4518200
ABNB,9/29/2022,109.190002,109.474998,105.169998,106.660004,106.660004,4259500
ABNB,9/30/2022,104.760002,109.080002,104.730003,105.040001,105.040001,4750600
ABNB,10/3/2022,105.489998,106.349998,102.18,105,105,6208900
ABNB,10/4/2022,109.139999,111.610001,108.68,110.809998,110.809998,4835000
ABNB,10/5/2022,110.519997,112.339996,107.839996,111.760002,111.760002,4008700
ABNB,10/6/2022,112,114.410004,110.199997,111.580002,111.580002,3446500
ABNB,10/7/2022,108.870003,109.531998,107.099998,108.540001,108.540001,3352700
ABNB,10/10/2022,108.550003,111.620003,107.410004,110.989998,110.989998,3945200
ABNB,10/11/2022,110.987999,111,103.595001,106.82,106.82,5696700
ABNB,10/12/2022,107.470001,112.980003,106.110001,112.349998,112.349998,5547500
ABNB,10/13/2022,107.300003,113.129997,105.300003,112.650002,112.650002,6172500
ABNB,10/14/2022,115,116.447998,109.010002,109.160004,109.160004,5001700
ABNB,10/17/2022,112.330002,116.760002,111.029999,116.5,116.5,5423900
ABNB,10/18/2022,120.029999,120.709999,115.699997,117.940002,117.940002,5580000
ABNB,10/19/2022,116.235001,118.839996,115.300003,116.870003,116.870003,3408900
ABNB,10/20/2022,116.349998,120.559998,116,117,117,3962200
ABNB,10/21/2022,116.760002,120.339996,114.639999,119.949997,119.949997,4146100
ABNB,10/24/2022,118.330002,119.07,112.823997,116.389999,116.389999,4452800
ABNB,10/25/2022,115.370003,119.379997,112.629997,118.449997,118.449997,6278900
ABNB,10/26/2022,117,119.910004,114.970001,115.309998,115.309998,4263100
ABNB,10/27/2022,116.050003,116.370003,111.925003,112.059998,112.059998,4594000
ABNB,10/28/2022,111.190002,115.25,110.389999,115.209999,115.209999,4757300
ABNB,10/31/2022,113.059998,113.800003,106.669998,106.910004,106.910004,10733800
ABNB,11/1/2022,110.964996,113.099998,108,109.050003,109.050003,15979800
ABNB,11/2/2022,102.644997,104.980003,94.25,94.410004,94.410004,29191400
ABNB,11/3/2022,94.080002,95.309998,91.272003,92.019997,92.019997,10099300
ABNB,11/4/2022,94.995003,96.160004,92.010002,96.089996,96.089996,9717400
ABNB,11/7/2022,96.760002,97.25,93.279999,95.459999,95.459999,7972700
ABNB,11/8/2022,95.529999,101.918999,94.269997,98.900002,98.900002,7829400
ABNB,11/9/2022,97.75,99.089996,95.150002,95.790001,95.790001,4650900
ABNB,11/10/2022,100.910004,102.5,99.040001,102.400002,102.400002,7343000
ABNB,11/11/2022,103.449997,109.769997,102.160004,109.57,109.57,6864400
ABNB,11/14/2022,107.739998,108.690002,105.040001,105.160004,105.160004,4951400
ABNB,11/15/2022,109.269997,111.235001,106.599998,107.010002,107.010002,5357400
ABNB,11/16/2022,107.699997,107.699997,104.379997,104.43,104.43,3681800
ABNB,11/17/2022,101.830002,101.980003,98.849998,99.300003,99.300003,5181200
ABNB,11/18/2022,100.839996,100.839996,96.599998,97.769997,97.769997,5913100
ABNB,11/21/2022,97.010002,97.849998,93.919998,95.709999,95.709999,5145700
ABNB,11/22/2022,93.529999,95.370003,92.980003,95.279999,95.279999,5951600
ABNB,11/23/2022,95.559998,97.050003,94.339996,96.629997,96.629997,4337600
ABNB,11/25/2022,96.970001,98.830002,96.760002,97.669998,97.669998,2245100
ABNB,11/28/2022,97,98.32,94.809998,95.300003,95.300003,5133900
ABNB,11/29/2022,96.099998,97.260002,95.300003,95.379997,95.379997,3694000
ABNB,11/30/2022,95.860001,102.25,95.720001,102.139999,102.139999,8387500
ABNB,12/1/2022,101.489998,102.760002,99.550003,101.269997,101.269997,5040300
ABNB,12/2/2022,99.25,101.739998,98.970001,101,101,4128600
ABNB,12/5/2022,100,101.169998,98.040001,98.510002,98.510002,3601500
ABNB,12/6/2022,98.25,98.5,91.900002,93.120003,93.120003,8380900
ABNB,12/7/2022,88.805,91.669998,86.879997,91.5,91.5,12640500
ABNB,12/8/2022,92.970001,95.610001,91.75,94.830002,94.830002,6115700
ABNB,12/9/2022,93.839996,96.667999,93.239998,94.699997,94.699997,4405800
ABNB,12/12/2022,93.760002,95.959999,93.489998,95.580002,95.580002,4664100
ABNB,12/13/2022,100.370003,100.650002,93.120003,93.339996,93.339996,7378900
ABNB,12/14/2022,93.540001,95.260002,91.209999,93.93,93.93,6737800
ABNB,12/15/2022,91.519997,92.709999,89.519997,90.610001,90.610001,5332000
ABNB,12/16/2022,89.860001,91.290001,88.559998,89.57,89.57,6830200
ABNB,12/19/2022,89.510002,89.760002,85.400002,85.93,85.93,4717100
ABNB,12/20/2022,86.709999,90.860001,86.519997,87.620003,87.620003,7325800
ABNB,12/21/2022,87.489998,88.790001,86.589996,87.07,87.07,5594800
ABNB,12/22/2022,85.540001,86.089996,82.580002,84.870003,84.870003,5643100
ABNB,12/23/2022,84.699997,85.510002,83.5,85.25,85.25,3057700
ABNB,12/27/2022,84.779999,84.93,82.830002,83.489998,83.489998,3982400
ABNB,12/28/2022,83.25,84.25,81.910004,82.489998,82.489998,4931700
ABNB,12/29/2022,82.970001,85.559998,82.290001,85.230003,85.230003,4031300
ABNB,12/30/2022,83.610001,86.059998,83.599998,85.5,85.5,3362600
ABNB,1/3/2023,87.385002,88.139999,84.300003,84.900002,84.900002,3901200
ABNB,1/4/2023,85.889999,88.839996,84.790001,88.720001,88.720001,4817100
ABNB,1/5/2023,88.480003,88.5,86.75,87.709999,87.709999,3419000
ABNB,1/6/2023,88.519997,88.739998,85.709999,88.519997,88.519997,4344200
ABNB,1/9/2023,90.254997,92.050003,88.879997,89.239998,89.239998,4319400
ABNB,1/10/2023,88.860001,89.620003,86.75,88.540001,88.540001,4165600
ABNB,1/11/2023,89,94.830002,88.863998,94.440002,94.440002,7718900
ABNB,1/12/2023,95.309998,98.949997,94.019997,98.489998,98.489998,7695200
ABNB,1/13/2023,97.5,100.699997,97.419998,100.370003,100.370003,6513500
DOCU,1/18/2022,128,131.850006,125.199997,127.309998,127.309998,3631400
DOCU,1/19/2022,127.809998,132.050003,126.690002,126.989998,126.989998,3157600
DOCU,1/20/2022,129.279999,132.880005,123.709999,124.440002,124.440002,3399900
DOCU,1/21/2022,122.448997,122.959999,115.519997,116.129997,116.129997,6697000
DOCU,1/24/2022,111.589996,122.230003,108.059998,121.830002,121.830002,9032900
DOCU,1/25/2022,120,122.209999,114.550003,117.800003,117.800003,5011800
DOCU,1/26/2022,121.889999,123.690002,113.209999,114.330002,114.330002,5579800
DOCU,1/27/2022,116.376999,119.669998,110.290001,110.690002,110.690002,5476900
DOCU,1/28/2022,111.970001,117.470001,109.519997,117.290001,117.290001,3907500
DOCU,1/31/2022,118.25,125.919998,118,125.769997,125.769997,4268000
DOCU,2/1/2022,127.589996,128.294006,123.559998,127.5,127.5,2688300
DOCU,2/2/2022,127.290001,127.290001,120.059998,121.57,121.57,3664000
DOCU,2/3/2022,118.059998,120.290001,113.739998,114.239998,114.239998,3351400
DOCU,2/4/2022,114.43,119.870003,113.849998,118.459999,118.459999,3661400
DOCU,2/7/2022,118.510002,123.339996,118.139999,118.410004,118.410004,3041600
DOCU,2/8/2022,117.139999,122.360001,116.5,121.870003,121.870003,3186100
DOCU,2/9/2022,123.904999,128.279999,121.599998,128.160004,128.160004,3712200
DOCU,2/10/2022,124.5,131.906998,123.199997,127.220001,127.220001,3967200
DOCU,2/11/2022,127.400002,129.050003,121.18,122.480003,122.480003,2905100
DOCU,2/14/2022,122.629997,125.110001,120.410004,120.779999,120.779999,2628700
DOCU,2/15/2022,123.599998,125.93,121.349998,125.57,125.57,1952600
DOCU,2/16/2022,123.150002,123.919998,118.510002,120.139999,120.139999,3459800
DOCU,2/17/2022,118.610001,120.610001,114.190002,115,115,3190600
DOCU,2/18/2022,115,116.110001,109.279999,110.279999,110.279999,4304300
DOCU,2/22/2022,108.040001,114.5,108.019997,110.989998,110.989998,3990200
DOCU,2/23/2022,112.010002,112.339996,106.309998,106.349998,106.349998,2576800
DOCU,2/24/2022,101.120003,113.980003,100,113.559998,113.559998,4761100
DOCU,2/25/2022,114.445,115.220001,109.690002,115.07,115.07,3924300
DOCU,2/28/2022,114.540001,118.919998,114.150002,118.43,118.43,4859200
DOCU,3/1/2022,117.550003,123.5,117.019997,117.900002,117.900002,3841300
DOCU,3/2/2022,117.959999,118.150002,109.519997,114.400002,114.400002,4833700
DOCU,3/3/2022,115.900002,115.900002,107.5,108.660004,108.660004,3760000
DOCU,3/4/2022,108.699997,110.365997,101.199997,101.379997,101.379997,5271600
DOCU,3/7/2022,102.269997,103.739998,95.049004,95.059998,95.059998,6581000
DOCU,3/8/2022,95,96.959999,90.900002,91.980003,91.980003,5917100
DOCU,3/9/2022,95.949997,100.239998,95.489998,98.050003,98.050003,5176800
DOCU,3/10/2022,94.910004,96,91.919998,93.879997,93.879997,11519600
DOCU,3/11/2022,76.699997,77.809998,71,75.010002,75.010002,44966800
DOCU,3/14/2022,73.169998,75.735001,71.790001,73.239998,73.239998,11239900
DOCU,3/15/2022,73.300003,77.190002,72.519997,76.639999,76.639999,8366200
DOCU,3/16/2022,78.349998,83.459999,77.769997,83.169998,83.169998,10955100
DOCU,3/17/2022,82.739998,88.040001,82.25,87.260002,87.260002,6891500
DOCU,3/18/2022,88.279999,96.970001,88.269997,95.510002,95.510002,11799300
DOCU,3/21/2022,94.209999,100.059998,93.010002,95.860001,95.860001,8118700
DOCU,3/22/2022,94.120003,102.050003,94,99.449997,99.449997,5869500
DOCU,3/23/2022,98.169998,102.610001,94.724998,100.169998,100.169998,6228800
DOCU,3/24/2022,101.089996,104.699997,98.139,104.550003,104.550003,6654300
DOCU,3/25/2022,104.220001,104.459999,98.370003,100.449997,100.449997,6001200
DOCU,3/28/2022,100.900002,105.050003,98.809998,104.669998,104.669998,5170000
DOCU,3/29/2022,106.470001,111.989998,104.099998,111.239998,111.239998,6306600
DOCU,3/30/2022,109.260002,111.739998,106.629997,107.949997,107.949997,4429000
DOCU,3/31/2022,107.080002,109.899002,105.650002,107.120003,107.120003,4000300
DOCU,4/1/2022,107,111.470001,106.699997,108.629997,108.629997,4242400
DOCU,4/4/2022,109.639999,113.669998,108.699997,112.279999,112.279999,3467700
DOCU,4/5/2022,111.300003,113,106.379997,107.370003,107.370003,4110300
DOCU,4/6/2022,105.650002,105.940002,100.809998,102.699997,102.699997,5946300
DOCU,4/7/2022,102.239998,105.498001,100.010002,102.720001,102.720001,4207300
DOCU,4/8/2022,101.839996,104.940002,100.589996,101.949997,101.949997,3902500
DOCU,4/11/2022,100.239998,102.875,97.18,101.709999,101.709999,3262200
DOCU,4/12/2022,103.519997,105.410004,97.629997,98.760002,98.760002,3658200
DOCU,4/13/2022,98.5,105.050003,97.989998,104.559998,104.559998,3634000
DOCU,4/14/2022,104.449997,104.93,99.230003,99.529999,99.529999,2987600
DOCU,4/18/2022,99.139999,99.239998,93.839996,96.32,96.32,3870900
DOCU,4/19/2022,95.910004,102.940002,94.610001,102.029999,102.029999,4051800
DOCU,4/20/2022,101.730003,101.870003,92.370003,92.739998,92.739998,4841700
DOCU,4/21/2022,94.809998,96.199997,86.75,87.419998,87.419998,4749400
DOCU,4/22/2022,88.040001,90.370003,84.709999,86.330002,86.330002,3777800
DOCU,4/25/2022,85.349998,91.07,85.190002,89.949997,89.949997,3722600
DOCU,4/26/2022,89.150002,89.669998,84.080002,84.389999,84.389999,4242600
DOCU,4/27/2022,84.330002,86.580002,81.129997,82.709999,82.709999,3561900
DOCU,4/28/2022,83.910004,86.739998,80.630997,85.370003,85.370003,3888900
DOCU,4/29/2022,84.559998,87.551003,80.889999,81,81,2877500
DOCU,5/2/2022,80.730003,86,80.445,85.830002,85.830002,3291500
DOCU,5/3/2022,81.364998,86.75,81.085999,83.940002,83.940002,3567800
DOCU,5/4/2022,84.699997,88.580002,79.099998,88.510002,88.510002,4250200
DOCU,5/5/2022,86.860001,86.860001,79.160004,80.93,80.93,3479000
DOCU,5/6/2022,79.779999,80.019997,74.139999,74.57,74.57,4415500
DOCU,5/9/2022,72.470001,73.839996,67.922997,68.629997,68.629997,5426100
DOCU,5/10/2022,71.099998,73,66,70.290001,70.290001,6019000
DOCU,5/11/2022,69.739998,73.019997,67.019997,67.599998,67.599998,6200400
DOCU,5/12/2022,65.739998,72.150002,64.839996,69.839996,69.839996,5274900
DOCU,5/13/2022,72.660004,80.779999,72.510002,79.169998,79.169998,6171500
DOCU,5/16/2022,77.300003,79.779999,74.18,74.489998,74.489998,3522500
DOCU,5/17/2022,76.760002,79.57,72.139999,75.25,75.25,5004500
DOCU,5/18/2022,73.879997,76.120003,71.910004,72.760002,72.760002,2963200
DOCU,5/19/2022,73.599998,80.160004,72.550003,78.18,78.18,5308600
DOCU,5/20/2022,79.639999,80.949997,72.839996,76.75,76.75,4609800
DOCU,5/23/2022,76.580002,78.330002,74.470001,78.269997,78.269997,2787700
DOCU,5/24/2022,76.940002,77.169998,69.785004,71.730003,71.730003,4320100
DOCU,5/25/2022,71.129997,78.769997,71.129997,77.699997,77.699997,3867200
DOCU,5/26/2022,76.5,81.879997,75.93,80.809998,80.809998,3546800
DOCU,5/27/2022,81.620003,86.660004,81.620003,86.239998,86.239998,3413700
DOCU,5/31/2022,86.239998,87.262001,82,83.910004,83.910004,5292400
DOCU,6/1/2022,85.32,87.440002,81.279999,82.120003,82.120003,2369800
DOCU,6/2/2022,82.239998,88.279999,81.800003,87.629997,87.629997,2785800
DOCU,6/3/2022,84.529999,86.129997,82.775002,83.779999,83.779999,2569800
DOCU,6/6/2022,86.040001,87.610001,82.639999,84.260002,84.260002,2283800
DOCU,6/7/2022,82.449997,88.029999,82.160004,87.739998,87.739998,3520100
DOCU,6/8/2022,90,92.040001,88.709999,90.099998,90.099998,5663700
DOCU,6/9/2022,89.440002,91.674004,87.330002,87.360001,87.360001,12549200
DOCU,6/10/2022,66.5,69.849998,64.300003,65.93,65.93,41703600
DOCU,6/13/2022,62.5,63.299999,58,59.119999,59.119999,14979900
DOCU,6/14/2022,59.98,60.330002,57.139999,57.279999,57.279999,7000300
DOCU,6/15/2022,57.82,61.619999,57.32,60.470001,60.470001,8909300
DOCU,6/16/2022,57.792,59.240002,55.959999,56.810001,56.810001,7732300
DOCU,6/17/2022,56.419998,61.450001,56.419998,60.549999,60.549999,6518700
DOCU,6/21/2022,60.759998,63.41,59.48,59.549999,59.549999,7079200
DOCU,6/22/2022,59.25,63.380001,58.521999,62.049999,62.049999,5174600
DOCU,6/23/2022,62.790001,66.050003,61.775002,65.699997,65.699997,6007700
DOCU,6/24/2022,66.389999,69.75,66.050003,68.75,68.75,7682300
DOCU,6/27/2022,69.529999,70.709999,66.029999,66.190002,66.190002,4660500
DOCU,6/28/2022,65.504997,66.830002,61.419998,61.669998,61.669998,4355600
DOCU,6/29/2022,61.610001,62.32,60.349998,61.040001,61.040001,3353100
DOCU,6/30/2022,60.48,60.48,55.860001,57.380001,57.380001,5064700
DOCU,7/1/2022,58,61.509998,57,61.220001,61.220001,7465200
DOCU,7/5/2022,60.41,65.660004,59.450001,65.32,65.32,4804100
DOCU,7/6/2022,65.599998,66.940002,63.341,64.089996,64.089996,3549200
DOCU,7/7/2022,63.834999,68.400002,63.834999,67.449997,67.449997,5482700
DOCU,7/8/2022,66.199997,68.388,65.370003,66.449997,66.449997,3067600
DOCU,7/11/2022,65.980003,66.080002,62.542,63.110001,63.110001,3386300
DOCU,7/12/2022,63.540001,65.669998,61.610001,62.799999,62.799999,3010700
DOCU,7/13/2022,60.57,63.349998,59.5,61.700001,61.700001,3143800
DOCU,7/14/2022,61.330002,61.799999,58.790001,60.23,60.23,2523100
DOCU,7/15/2022,61.5,63.869999,60.34,63.43,63.43,3563600
DOCU,7/18/2022,64.981003,65.559998,61.75,62.060001,62.060001,2959000
DOCU,7/19/2022,63.240002,64.18,61,64.07,64.07,3212000
DOCU,7/20/2022,64.870003,68.75,64.400002,67.660004,67.660004,4196300
DOCU,7/21/2022,65.029999,68,64.830002,67.480003,67.480003,3672600
DOCU,7/22/2022,67.32,68.949997,63.400002,64.449997,64.449997,3170400
DOCU,7/25/2022,64.129997,64.129997,61.509998,63.400002,63.400002,2437800
DOCU,7/26/2022,63.41,63.41,59.880001,60.209999,60.209999,2963800
DOCU,7/27/2022,61.875,64.599998,61.029999,64.269997,64.269997,2835900
DOCU,7/28/2022,64.07,65.150002,61.41,64.389999,64.389999,2400200
DOCU,7/29/2022,64.279999,64.279999,62.057999,63.98,63.98,2761900
DOCU,8/1/2022,63.310001,66.699997,62.580002,65.510002,65.510002,2857600
DOCU,8/2/2022,64.019997,67.480003,63.98,67.010002,67.010002,2322200
DOCU,8/3/2022,67.830002,71.339996,67.760002,71.120003,71.120003,3186700
DOCU,8/4/2022,70.389999,71.660004,69.18,71.190002,71.190002,1939800
DOCU,8/5/2022,70.019997,72.900002,69.019997,72.339996,72.339996,2549700
DOCU,8/8/2022,72.690002,77.239998,72.599998,74.32,74.32,3528100
DOCU,8/9/2022,72.959999,73.989998,69.449997,69.989998,69.989998,3397800
